epoch,train_acc,test_acc,train_loss,epoch_time_s
397,0.9554,0.936,0.016107,0.003
398,0.9564,0.932,0.015958,0.003
399,0.9562,0.935,0.015884,0.004
400,0.9563,0.932,0.015851,0.004
401,0.9551,0.935,0.0162,0.003
402,0.957,0.934,0.015771,0.004
403,0.9564,0.939,0.016101,0.004
404,0.9576,0.935,0.015666,0.004
405,0.9559,0.937,0.01599,0.004
406,0.9577,0.935,0.01564,0.003
407,0.9565,0.936,0.015872,0.003
408,0.9564,0.936,0.01568,0.003
409,0.957,0.937,0.015603,0.003
410,0.9569,0.938,0.015626,0.003
411,0.9566,0.934,0.015672,0.003
412,0.9577,0.935,0.015561,0.004
413,0.9555,0.934,0.015564,0.004
414,0.9585,0.936,0.015431,0.004
415,0.9573,0.938,0.015539,0.003
416,0.9567,0.938,0.015662,0.003
417,0.959,0.936,0.015294,0.004
418,0.9576,0.939,0.015521,0.003
419,0.9581,0.936,0.015343,0.004
420,0.9584,0.936,0.015302,0.003
421,0.9576,0.936,0.015224,0.004
422,0.9573,0.937,0.015224,0.004
423,0.959,0.941,0.015165,0.003
424,0.9576,0.939,0.015367,0.003
425,0.9595,0.937,0.015033,0.003
426,0.9579,0.939,0.015292,0.003
427,0.9587,0.937,0.015078,0.004
428,0.9589,0.938,0.014914,0.003
429,0.9601,0.941,0.014933,0.003
430,0.9598,0.939,0.014968,0.003
431,0.958,0.942,0.015019,0.004
432,0.9588,0.941,0.01506,0.004
433,0.9602,0.94,0.014938,0.003
434,0.9593,0.944,0.014826,0.003
435,0.9591,0.943,0.014987,0.004
436,0.9579,0.937,0.01531,0.003
437,0.9594,0.941,0.014781,0.004
438,0.9589,0.935,0.014871,0.004
439,0.9581,0.938,0.01522,0.003
440,0.9588,0.939,0.014812,0.004
441,0.9605,0.938,0.014586,0.003
442,0.9602,0.94,0.01455,0.003
443,0.9568,0.938,0.015067,0.003
444,0.9604,0.938,0.014536,0.003
445,0.9611,0.942,0.014585,0.003
446,0.9598,0.942,0.014643,0.003
447,0.9599,0.938,0.014496,0.003
448,0.9597,0.939,0.014594,0.003
449,0.9587,0.937,0.014753,0.004
450,0.9609,0.938,0.014511,0.003
451,0.9607,0.939,0.014385,0.003
452,0.9594,0.938,0.014339,0.003
453,0.9606,0.936,0.014417,0.004
454,0.9586,0.938,0.014528,0.003
455,0.9614,0.941,0.01428,0.003
456,0.9609,0.945,0.014204,0.004
457,0.9617,0.946,0.014196,0.004
458,0.9608,0.938,0.014162,0.004
459,0.9604,0.942,0.014309,0.004
460,0.962,0.941,0.014121,0.003
461,0.9613,0.943,0.014186,0.004
462,0.9613,0.939,0.014155,0.003
463,0.9612,0.941,0.01406,0.003
464,0.9618,0.941,0.01401,0.004
465,0.9591,0.941,0.014276,0.003
