step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
167,1993,2160,0.077315,0.816,1.627196e+02,2.132521e-02,3.4557,1.6005,0,9,130,1808,87,97
168,1992,2160,0.077778,0.822,1.599905e+02,4.000084e-02,3.493,1.7931,0,6,192,1807,87,97
169,1991,2160,0.078241,0.823,1.661745e+02,3.583527e-02,3.3795,1.4485,0,6,66,1806,87,97
170,1990,2160,0.078704,0.828,1.613054e+02,3.205105e-02,3.4337,1.1863,0,6,29,1805,87,97
171,1989,2160,0.079167,0.827,5.518658e+03,5.256851e-02,3.5118,1.3907,0,7,43,1804,87,97
172,1988,2160,0.07963,0.82,3.208419e+02,2.200414e-02,3.3987,1.3779,0,5,2,1803,87,97
173,1987,2160,0.080093,0.819,3.116772e+02,2.460845e-02,3.4317,1.1592,0,4,40,1802,87,97
174,1986,2160,0.080556,0.822,3.032640e+02,3.412818e-02,3.4228,1.1595,2,8,0,1802,87,96
175,1985,2160,0.081019,0.823,3.099387e+02,2.967073e-02,3.4394,1.5304,0,6,128,1801,87,96
176,1984,2160,0.081481,0.825,2.966688e+02,3.254319e-02,3.4423,1.5833,0,6,72,1800,87,96
177,1983,2160,0.081944,0.821,3.041584e+02,3.094244e-02,3.3876,1.1736,0,6,132,1799,87,96
178,1982,2160,0.082407,0.822,2.987765e+02,1.557244e-02,3.4609,1.2446,0,2,25,1798,87,96
179,1981,2160,0.08287,0.822,1.126569e+04,7.247891e-02,3.4094,1.376,0,5,109,1797,87,96
180,1980,2160,0.083333,0.821,4.566532e+02,3.691129e-02,3.4163,1.1604,1,0,9,1797,86,96
181,1979,2160,0.083796,0.823,3.541768e+02,3.798046e-02,3.3834,1.2166,0,6,76,1796,86,96
182,1978,2160,0.084259,0.824,3.420952e+02,2.966026e-02,3.4134,1.4043,0,6,136,1795,86,96
183,1977,2160,0.084722,0.819,3.226895e+02,3.481942e-02,3.4052,1.4006,0,6,139,1794,86,96
184,1976,2160,0.085185,0.82,3.168752e+02,2.701810e-02,3.4271,1.1609,0,8,20,1793,86,96
185,1975,2160,0.085648,0.818,3.102990e+02,2.236774e-02,3.4163,1.7022,1,4,6,1793,85,96
186,1974,2160,0.086111,0.815,3.079008e+02,3.535003e-02,3.428,1.6731,0,6,34,1792,85,96
187,1973,2160,0.086574,0.81,3.120856e+02,3.011403e-02,3.4048,1.3735,0,6,35,1791,85,96
188,1972,2160,0.087037,0.811,3.054775e+02,2.954961e-02,3.4152,1.5735,0,6,36,1790,85,96
189,1971,2160,0.0875,0.807,1.026763e+03,3.455484e-02,3.4672,1.7241,0,0,121,1789,85,96
190,1970,2160,0.087963,0.804,3.173766e+02,3.653547e-02,3.4849,1.9539,1,3,6,1789,84,96
191,1969,2160,0.088426,0.807,3.185455e+02,2.041641e-02,3.4859,1.6948,0,0,27,1788,84,96
192,1968,2160,0.088889,0.803,3.184896e+02,3.500764e-02,3.4263,1.3305,1,5,6,1788,83,96
193,1967,2160,0.089352,0.807,3.092819e+02,2.281411e-02,3.4029,1.8696,0,6,86,1787,83,96
194,1966,2160,0.089815,0.804,3.129418e+02,4.738436e-02,3.4665,1.3899,0,6,39,1786,83,96
195,1965,2160,0.090278,0.809,3.094298e+02,1.517699e-02,3.4221,1.397,0,2,78,1785,83,96
196,1964,2160,0.090741,0.804,3.086667e+02,3.062354e-02,3.4239,1.4222,0,6,157,1784,83,96
197,1963,2160,0.091204,0.81,3.080870e+02,3.176700e-02,3.4433,2.0314,0,6,158,1783,83,96
198,1962,2160,0.091667,0.81,3.079203e+02,3.455643e-02,3.38,1.4226,0,6,93,1782,83,96
199,1961,2160,0.09213,0.809,3.061205e+02,2.875199e-02,3.4766,1.255,0,6,160,1781,83,96
200,1960,2160,0.092593,0.806,3.098660e+02,1.944237e-02,3.3802,1.4094,0,2,30,1780,83,96
201,1959,2160,0.093056,0.801,3.010591e+02,3.607642e-02,3.448,1.6521,0,6,95,1779,83,96
202,1958,2160,0.093519,0.799,5.583308e+02,2.628809e-02,3.4321,1.5858,0,0,38,1778,83,96
203,1957,2160,0.093981,0.796,3.102610e+02,2.911403e-02,3.4353,1.4709,0,6,4,1777,83,96
204,1956,2160,0.094444,0.799,3.066986e+02,3.565400e-02,3.3822,1.2346,0,6,176,1776,83,96
205,1955,2160,0.094907,0.803,3.142782e+02,3.921561e-02,3.4228,1.4313,0,6,99,1775,83,96
206,1954,2160,0.09537,0.799,5.707452e+03,2.237496e-02,3.4152,1.3885,1,1,2,1775,82,96
207,1953,2160,0.095833,0.812,3.081744e+02,3.426019e-02,3.3761,1.2386,0,6,44,1774,82,96
208,1952,2160,0.096296,0.816,3.079674e+02,2.415071e-02,3.386,1.1554,0,9,84,1773,82,96
209,1951,2160,0.096759,0.818,3.053676e+02,3.233764e-02,3.3523,1.5588,0,6,101,1772,82,96
210,1950,2160,0.097222,0.817,3.092825e+02,3.316340e-02,3.351,1.3756,0,6,195,1771,82,96
211,1949,2160,0.097685,0.818,3.074139e+02,1.459623e-02,3.4115,1.517,0,3,70,1770,82,96
212,1948,2160,0.098148,0.811,3.072037e+02,3.127158e-02,3.3452,1.4299,0,6,103,1769,82,96
213,1947,2160,0.098611,0.809,1.141907e+04,7.194883e-02,3.3214,1.6485,0,7,156,1768,82,96
214,1946,2160,0.099074,0.805,5.881766e+02,3.529128e-02,3.3016,1.1946,0,6,109,1767,82,96
215,1945,2160,0.099537,0.802,5.598516e+02,2.911637e-02,3.2776,1.5788,2,2,7,1767,82,95
216,1944,2160,0.1,0.809,5.567341e+02,2.924486e-02,3.3083,1.7625,0,8,145,1766,82,95
217,1943,2160,0.100463,0.799,5.582657e+02,2.068962e-02,3.2761,1.4353,0,7,186,1765,82,95
218,1942,2160,0.100926,0.791,5.616060e+02,2.618133e-02,3.2467,1.2715,0,1,15,1764,82,95
219,1941,2160,0.101389,0.797,5.507161e+02,3.425097e-02,3.2146,1.5984,0,6,47,1763,82,95
220,1940,2160,0.101852,0.801,6.695565e+02,1.854374e-02,3.2006,1.3674,0,7,105,1762,82,95
221,1939,2160,0.102315,0.798,7.733016e+02,1.745455e-02,3.21,1.1196,0,5,194,1761,82,95
222,1938,2160,0.102778,0.799,5.595120e+02,3.798097e-02,3.1949,1.1654,0,6,49,1760,82,95
223,1937,2160,0.103241,0.804,5.541189e+02,2.976071e-02,3.2382,1.1192,0,6,120,1759,82,95
224,1936,2160,0.103704,0.804,5.548375e+02,3.287023e-02,3.2342,1.1373,0,6,121,1758,82,95
225,1935,2160,0.104167,0.803,5.543959e+02,3.537637e-02,3.2067,1.4601,2,9,0,1758,82,94
226,1934,2160,0.10463,0.79,5.658728e+02,2.859134e-02,3.1687,1.8018,0,6,51,1757,82,94
227,1933,2160,0.105093,0.793,5.632328e+02,1.713465e-02,3.1355,1.1745,0,2,76,1756,82,94
228,1932,2160,0.105556,0.787,5.602339e+02,2.959162e-02,3.1023,1.1253,0,6,125,1755,82,94
229,1931,2160,0.106019,0.787,5.588903e+02,2.941558e-02,3.2283,1.1225,0,6,131,1754,82,94
230,1930,2160,0.106481,0.783,5.578403e+02,3.030810e-02,3.1201,1.2105,0,6,53,1753,82,94
231,1929,2160,0.106944,0.784,5.602394e+02,3.256804e-02,3.0757,1.1268,0,6,134,1752,82,94
232,1928,2160,0.107407,0.784,5.563992e+02,3.764126e-02,3.0396,1.1026,2,6,0,1752,82,93
233,1927,2160,0.10787,0.785,3.497781e+03,4.285406e-02,3.1355,1.4879,0,7,67,1751,82,93
234,1926,2160,0.108333,0.783,6.435386e+02,3.335970e-02,3.155,1.5076,0,6,135,1750,82,93
235,1925,2160,0.108796,0.782,6.281425e+02,3.200832e-02,3.0914,1.5437,0,6,140,1749,82,93
236,1924,2160,0.109259,0.781,6.549181e+02,1.985626e-02,3.209,1.3718,0,1,46,1748,82,93
237,1923,2160,0.109722,0.778,6.360713e+02,3.277912e-02,3.0892,1.1202,0,6,145,1747,82,93
238,1922,2160,0.110185,0.78,6.299658e+02,2.870750e-02,3.0825,1.16,0,9,0,1746,82,93
239,1921,2160,0.110648,0.776,6.308300e+02,2.941862e-02,3.1905,1.7889,0,8,137,1745,82,93
240,1920,2160,0.111111,0.78,6.304966e+02,2.714843e-02,3.1908,1.5866,0,7,56,1744,82,93
241,1919,2160,0.111574,0.777,6.263389e+02,2.837120e-02,3.158,1.1388,0,5,98,1743,82,93
