step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
178,1982,2160,0.082407,0.917,3.957108e+01,1.825844e-03,0.6489,3.6537,0,6,20,1788,96,97
179,1981,2160,0.08287,0.917,3.753594e+01,1.873637e-03,0.6193,3.7394,0,0,184,1787,96,97
180,1980,2160,0.083333,0.917,3.814536e+01,1.863909e-03,0.6279,3.6712,0,9,193,1786,96,97
181,1979,2160,0.083796,0.917,3.841240e+01,1.916757e-03,0.6784,3.9008,0,8,57,1785,96,97
182,1978,2160,0.084259,0.917,4.120453e+01,1.934794e-03,0.8482,3.6996,0,8,124,1784,96,97
183,1977,2160,0.084722,0.917,4.339240e+01,1.893135e-03,0.5967,3.628,1,0,0,1784,95,97
184,1976,2160,0.085185,0.917,4.102695e+01,1.936366e-03,0.5875,3.6066,0,8,126,1783,95,97
185,1975,2160,0.085648,0.917,4.460424e+01,1.959912e-03,0.6108,3.5713,0,0,170,1782,95,97
186,1974,2160,0.086111,0.917,4.430705e+01,1.953672e-03,0.5903,3.5965,0,0,54,1781,95,97
187,1973,2160,0.086574,0.917,4.402326e+01,1.946875e-03,0.6037,3.5575,0,0,83,1780,95,97
188,1972,2160,0.087037,0.917,4.570781e+01,1.956998e-03,0.6055,3.5632,0,7,4,1779,95,97
189,1971,2160,0.0875,0.917,5.159968e+01,1.993063e-03,0.61,3.5502,0,0,123,1778,95,97
190,1970,2160,0.087963,0.917,5.121199e+01,1.952251e-03,0.591,3.5529,0,6,24,1777,95,97
191,1969,2160,0.088426,0.917,4.868314e+01,1.955633e-03,0.5843,3.5945,1,5,0,1777,94,97
192,1968,2160,0.088889,0.917,4.811058e+01,1.970501e-03,0.5994,3.5968,0,9,164,1776,94,97
193,1967,2160,0.089352,0.917,4.875484e+01,1.990062e-03,0.6307,3.5717,0,4,56,1775,94,97
194,1966,2160,0.089815,0.917,5.133217e+01,1.977347e-03,0.5927,3.6,0,6,42,1774,94,97
195,1965,2160,0.090278,0.917,4.958100e+01,2.006206e-03,0.5963,3.5818,0,8,2,1773,94,97
