step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
226,1934,2160,0.10463,0.803,5.395260e+02,2.645716e-02,3.1267,1.1186,0,5,98,1757,83,93
227,1933,2160,0.105093,0.8,5.325032e+02,2.767546e-02,3.1002,1.1364,1,8,6,1757,82,93
228,1932,2160,0.105556,0.802,5.412265e+02,1.741439e-02,3.1372,1.1358,0,7,119,1756,82,93
229,1931,2160,0.106019,0.786,5.338257e+02,2.205337e-02,3.3355,1.1767,1,9,5,1756,81,93
230,1930,2160,0.106481,0.792,5.350148e+02,2.950646e-02,3.0608,1.3679,0,6,55,1755,81,93
231,1929,2160,0.106944,0.794,5.331586e+02,2.646602e-02,3.041,1.3187,0,4,90,1754,81,93
232,1928,2160,0.107407,0.793,5.316298e+02,2.795708e-02,3.0466,1.3338,0,3,130,1753,81,93
233,1927,2160,0.10787,0.794,6.594865e+02,1.714830e-02,3.1019,1.5337,0,7,18,1752,81,93
234,1926,2160,0.108333,0.79,3.008884e+03,3.487347e-02,3.0374,1.2316,0,5,10,1751,81,93
235,1925,2160,0.108796,0.784,5.868031e+02,3.363308e-02,3.0912,1.1402,0,6,130,1750,81,93
236,1924,2160,0.109259,0.784,5.627535e+02,3.352932e-02,3.135,1.1405,0,6,136,1749,81,93
237,1923,2160,0.109722,0.784,5.558084e+02,2.928144e-02,3.0881,1.1287,0,6,137,1748,81,93
238,1922,2160,0.110185,0.793,5.489636e+02,1.982663e-02,3.047,1.1387,0,3,119,1747,81,93
239,1921,2160,0.110648,0.789,5.473265e+02,2.396763e-02,3.0879,1.1427,0,9,18,1746,81,93
240,1920,2160,0.111111,0.787,5.489174e+02,3.293196e-02,3.0611,1.1258,0,6,61,1745,81,93
241,1919,2160,0.111574,0.787,5.558992e+02,2.832489e-02,3.0633,1.1386,0,3,43,1744,81,93
