epoch,train_acc,test_acc,train_loss,epoch_time_s
489,0.9229,0.909,0.027311,0.004
490,0.9236,0.913,0.027073,0.004
491,0.9222,0.916,0.027004,0.004
492,0.9229,0.914,0.027011,0.003
493,0.9225,0.911,0.027168,0.003
494,0.9226,0.911,0.027135,0.003
495,0.9216,0.915,0.027234,0.004
496,0.9237,0.912,0.026874,0.004
497,0.9234,0.916,0.026809,0.003
498,0.9224,0.911,0.027119,0.006
499,0.9208,0.911,0.027277,0.007
500,0.9235,0.912,0.026994,0.008
501,0.9229,0.915,0.026992,0.007
502,0.9247,0.917,0.026995,0.007
503,0.9245,0.915,0.02681,0.011
504,0.9231,0.914,0.02686,0.006
505,0.9222,0.909,0.026828,0.007
506,0.9239,0.91,0.026732,0.006
507,0.9236,0.911,0.026637,0.006
508,0.9244,0.914,0.02653,0.008
509,0.9239,0.917,0.026549,0.006
510,0.9233,0.909,0.026795,0.008
511,0.9236,0.914,0.02654,0.01
512,0.9234,0.915,0.026616,0.006
513,0.9248,0.912,0.026718,0.006
514,0.9242,0.915,0.026434,0.008
515,0.9245,0.918,0.026648,0.006
516,0.9239,0.916,0.026534,0.009
517,0.9244,0.914,0.02635,0.008
518,0.9241,0.915,0.02635,0.009
519,0.9242,0.913,0.026361,0.007
520,0.9239,0.914,0.026633,0.009
521,0.9249,0.912,0.026332,0.008
522,0.9251,0.916,0.026269,0.007
523,0.9254,0.916,0.026506,0.007
524,0.926,0.914,0.026171,0.007
525,0.9259,0.914,0.026209,0.01
526,0.9262,0.915,0.026386,0.007
527,0.9255,0.915,0.026079,0.011
528,0.9256,0.911,0.026291,0.007
529,0.9252,0.911,0.026294,0.005
530,0.9245,0.912,0.026369,0.008
531,0.9258,0.916,0.02607,0.006
532,0.925,0.908,0.026207,0.007
533,0.9266,0.914,0.026133,0.009
534,0.927,0.911,0.026059,0.006
535,0.9252,0.921,0.026364,0.008
536,0.9259,0.914,0.026052,0.007
537,0.9262,0.912,0.025986,0.007
538,0.9271,0.912,0.025873,0.006
539,0.927,0.915,0.025954,0.006
540,0.9266,0.907,0.026292,0.006
541,0.9266,0.917,0.02588,0.008
542,0.9259,0.92,0.025888,0.007
543,0.9264,0.914,0.026134,0.006
544,0.9257,0.915,0.026056,0.006
545,0.9273,0.916,0.025854,0.007
546,0.9272,0.915,0.02602,0.006
