step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
1921,239,2160,0.889352,0.235,1.295462e+07,4.165730e-02,2.6148,0,9,90,181,29,28
1922,238,2160,0.889815,0.233,1.297435e+07,9.236546e-02,2.5798,0,7,73,180,29,28
1923,237,2160,0.890278,0.237,1.297512e+07,2.259941e-01,2.596,2,8,7,180,29,27
1924,236,2160,0.890741,0.227,1.298197e+07,6.685864e-02,2.5794,0,8,72,179,29,27
1925,235,2160,0.891204,0.227,1.298921e+07,3.098116e-02,2.5835,0,5,66,178,29,27
1926,234,2160,0.891667,0.224,1.299612e+07,6.920154e-02,2.586,0,2,132,177,29,27
1927,233,2160,0.89213,0.227,1.301325e+07,5.569955e-02,2.6159,0,8,115,176,29,27
1928,232,2160,0.892593,0.228,1.301919e+07,9.220140e-02,2.6136,0,7,20,175,29,27
1929,231,2160,0.893056,0.23,1.301044e+07,5.325095e-02,2.6842,0,8,93,174,29,27
1930,230,2160,0.893519,0.231,1.301836e+07,2.709773e-02,2.6132,0,5,155,173,29,27
1931,229,2160,0.893981,0.228,1.301967e+07,1.096031e-01,2.6089,0,7,175,172,29,27
1932,228,2160,0.894444,0.229,1.301092e+07,5.408147e-02,2.6413,0,4,18,171,29,27
1933,227,2160,0.894907,0.231,1.301147e+07,5.474891e-02,2.6073,0,2,109,170,29,27
1934,226,2160,0.89537,0.236,1.302588e+07,6.175747e-02,2.5902,0,2,187,169,29,27
1935,225,2160,0.895833,0.234,1.303422e+07,4.895446e-02,2.6136,0,2,79,168,29,27
1936,224,2160,0.896296,0.238,1.303391e+07,4.922793e-02,2.5993,0,8,79,167,29,27
1937,223,2160,0.896759,0.237,1.303690e+07,5.412072e-02,2.6094,0,2,108,166,29,27
1938,222,2160,0.897222,0.235,1.305651e+07,5.859212e-02,2.6437,0,2,171,165,29,27
1939,221,2160,0.897685,0.234,1.307325e+07,9.223598e-02,2.6287,0,2,95,164,29,27
1940,220,2160,0.898148,0.239,1.310252e+07,1.434136e-01,2.6144,0,1,145,163,29,27
1941,219,2160,0.898611,0.237,1.314743e+07,8.677462e-02,2.5973,0,2,189,162,29,27
1942,218,2160,0.899074,0.235,1.316891e+07,1.151062e-01,2.5952,0,1,146,161,29,27
1943,217,2160,0.899537,0.241,1.321085e+07,6.643628e-02,2.5836,0,7,75,160,29,27
1944,216,2160,0.9,0.238,1.321702e+07,9.771430e-02,2.5926,0,2,64,159,29,27
1945,215,2160,0.900463,0.244,1.324138e+07,1.647658e-01,2.5936,0,2,89,158,29,27
1946,214,2160,0.900926,0.24,1.328694e+07,1.653030e-01,2.5863,0,2,35,157,29,27
1947,213,2160,0.901389,0.242,1.333227e+07,3.189222e-01,2.593,0,2,100,156,29,27
1948,212,2160,0.901852,0.249,1.341683e+07,6.674431e-01,2.5979,0,3,74,155,29,27
1949,211,2160,0.902315,0.247,1.357229e+07,4.423428e-01,2.6019,0,7,90,154,29,27
1950,210,2160,0.902778,0.242,1.345942e+07,1.528018e-01,2.6153,0,2,85,153,29,27
1951,209,2160,0.903241,0.244,1.350782e+07,1.620473e-01,2.5854,0,3,149,152,29,27
1952,208,2160,0.903704,0.242,1.355186e+07,3.398011e-01,2.5913,0,3,86,151,29,27
1953,207,2160,0.904167,0.246,1.364929e+07,2.777624e-01,2.5786,0,2,115,150,29,27
1954,206,2160,0.90463,0.246,1.372297e+07,2.118700e-01,2.5852,0,5,174,149,29,27
1955,205,2160,0.905093,0.245,1.377299e+07,1.362626e+00,2.5893,1,3,9,149,28,27
1956,204,2160,0.905556,0.23,1.358685e+07,1.364598e-01,2.616,0,8,140,148,28,27
1957,203,2160,0.906019,0.23,1.362179e+07,2.631609e-01,2.6139,0,2,44,147,28,27
1958,202,2160,0.906481,0.23,1.368845e+07,9.247567e-02,2.603,0,5,137,146,28,27
1959,201,2160,0.906944,0.231,1.371579e+07,4.662654e-01,2.6103,0,2,88,145,28,27
1960,200,2160,0.907407,0.225,1.382755e+07,3.985097e-01,2.6116,0,2,90,144,28,27
1961,199,2160,0.90787,0.229,1.390587e+07,2.742828e-01,2.6157,0,3,96,143,28,27
1962,198,2160,0.908333,0.236,1.396411e+07,3.235182e-01,2.5917,0,8,71,142,28,27
1963,197,2160,0.908796,0.238,1.403802e+07,3.218944e-01,2.5986,0,8,117,141,28,27
1964,196,2160,0.909259,0.236,1.412847e+07,4.165836e-02,2.5852,0,5,117,140,28,27
1965,195,2160,0.909722,0.237,1.414293e+07,3.828198e-01,2.5895,2,7,5,140,28,26
1966,194,2160,0.910185,0.231,1.423028e+07,4.297151e-02,2.5873,0,5,20,139,28,26
1967,193,2160,0.910648,0.235,1.424646e+07,4.956757e-02,2.6073,0,5,36,138,28,26
1968,192,2160,0.911111,0.231,1.426105e+07,1.221191e-01,2.5946,0,1,133,137,28,26
1969,191,2160,0.911574,0.228,1.429401e+07,1.913440e-01,2.5861,0,7,101,136,28,26
1970,190,2160,0.912037,0.233,1.429798e+07,8.016046e-02,2.5977,0,2,101,135,28,26
1971,189,2160,0.9125,0.237,1.431146e+07,3.290417e-01,2.6156,0,4,110,134,28,26
1972,188,2160,0.912963,0.24,1.434029e+07,5.777341e-01,2.6001,0,8,177,133,28,26
1973,187,2160,0.913426,0.24,1.442464e+07,5.961267e-02,2.6341,0,9,177,132,28,26
1974,186,2160,0.913889,0.239,1.442571e+07,1.257699e-01,2.6002,0,2,188,131,28,26
1975,185,2160,0.914352,0.242,1.444887e+07,3.276787e-01,2.5985,0,4,151,130,28,26
1976,184,2160,0.914815,0.251,1.447302e+07,5.179004e-02,2.585,0,5,33,129,28,26
1977,183,2160,0.915278,0.251,1.448534e+07,2.090057e-01,2.6204,0,2,87,128,28,26
1978,182,2160,0.915741,0.251,1.452598e+07,2.578702e-01,2.5829,1,9,8,128,27,26
1979,181,2160,0.916204,0.257,1.448245e+07,1.219934e-01,2.5825,0,2,170,127,27,26
1980,180,2160,0.916667,0.251,1.447713e+07,8.203494e-01,2.5842,0,8,190,126,27,26
1981,179,2160,0.91713,0.242,1.437668e+07,8.677291e-02,2.5927,0,8,173,125,27,26
1982,178,2160,0.917593,0.238,1.437747e+07,2.052909e-01,2.6171,0,8,68,124,27,26
1983,177,2160,0.918056,0.233,1.433915e+07,6.568887e-02,2.5847,0,5,142,123,27,26
1984,176,2160,0.918519,0.233,1.434069e+07,1.053753e-01,2.5884,0,1,119,122,27,26
1985,175,2160,0.918981,0.225,1.437260e+07,1.821543e-01,2.578,0,2,45,121,27,26
1986,174,2160,0.919444,0.223,1.441124e+07,4.622642e-02,2.6012,0,9,190,120,27,26
1987,173,2160,0.919907,0.22,1.441754e+07,4.537658e-02,2.633,0,5,144,119,27,26
1988,172,2160,0.92037,0.22,1.443274e+07,2.018328e-01,2.635,0,8,172,118,27,26
1989,171,2160,0.920833,0.219,1.443310e+07,4.829581e-01,2.625,2,5,7,118,27,25
1990,170,2160,0.921296,0.22,1.429845e+07,7.328173e-01,2.6204,1,6,4,118,26,25
1991,169,2160,0.921759,0.226,1.439418e+07,2.949141e-01,2.5991,0,2,138,117,26,25
1992,168,2160,0.922222,0.228,1.444328e+07,8.896051e-02,2.5883,0,3,141,116,26,25
1993,167,2160,0.922685,0.227,1.446346e+07,5.557612e-02,2.5915,0,4,74,115,26,25
1994,166,2160,0.923148,0.208,1.448223e+07,7.529020e-02,2.6248,0,2,34,114,26,25
1995,165,2160,0.923611,0.205,1.450939e+07,4.946246e-02,2.6087,0,5,134,113,26,25
1996,164,2160,0.924074,0.201,1.451722e+07,2.713652e-01,2.6349,0,5,119,112,26,25
1997,163,2160,0.924537,0.198,1.454228e+07,1.041991e-01,2.6206,0,2,31,111,26,25
1998,162,2160,0.925,0.195,1.457906e+07,6.881710e-02,2.6187,0,5,129,110,26,25
1999,161,2160,0.925463,0.196,1.459486e+07,1.089161e-01,2.5751,0,2,144,109,26,25
2000,160,2160,0.925926,0.196,1.463392e+07,5.624781e-02,2.6062,0,5,178,108,26,25
2001,159,2160,0.926389,0.195,1.464169e+07,1.235038e-01,2.5914,0,2,33,107,26,25
2002,158,2160,0.926852,0.196,1.468227e+07,3.487405e-01,2.5902,0,5,78,106,26,25
2003,157,2160,0.927315,0.194,1.472788e+07,3.530745e-01,2.6017,0,4,82,105,26,25
2004,156,2160,0.927778,0.197,1.476532e+07,1.205796e+00,2.6236,2,4,1,105,26,24
2005,155,2160,0.928241,0.182,1.484464e+07,4.761257e-01,2.6111,0,7,138,104,26,24
2006,154,2160,0.928704,0.182,1.483108e+07,1.107414e+00,2.6084,0,8,118,103,26,24
2007,153,2160,0.929167,0.179,1.491864e+07,1.986748e-01,2.5868,0,5,67,102,26,24
2008,152,2160,0.92963,0.175,1.495130e+07,3.409436e+00,2.5985,2,6,7,102,26,23
2009,151,2160,0.930093,0.188,1.465635e+07,4.263159e-02,2.5963,0,2,150,101,26,23
2010,150,2160,0.930556,0.183,1.468278e+07,3.762476e-02,2.6127,0,3,21,100,26,23
2011,149,2160,0.931019,0.18,1.471465e+07,6.094548e-02,2.6445,0,9,173,99,26,23
2012,148,2160,0.931481,0.182,1.473093e+07,1.025675e-01,2.6063,0,8,131,98,26,23
2013,147,2160,0.931944,0.18,1.473432e+07,4.512823e-02,2.5857,0,2,156,97,26,23
2014,146,2160,0.932407,0.175,1.476750e+07,2.682221e-01,2.6031,0,3,61,96,26,23
2015,145,2160,0.93287,0.187,1.476427e+07,4.535451e-02,2.5811,0,2,61,95,26,23
2016,144,2160,0.933333,0.187,1.480307e+07,1.916989e-01,2.6282,0,4,61,94,26,23
2017,143,2160,0.933796,0.188,1.478431e+07,6.396630e-02,2.6392,0,5,103,93,26,23
2018,142,2160,0.934259,0.184,1.479391e+07,9.489841e-02,2.6127,0,9,50,92,26,23
2019,141,2160,0.934722,0.184,1.484357e+07,2.625028e-01,2.586,0,4,127,91,26,23
2020,140,2160,0.935185,0.187,1.484233e+07,4.295881e-02,2.5964,0,2,127,90,26,23
2021,139,2160,0.935648,0.186,1.487444e+07,1.481848e-01,2.584,0,5,128,89,26,23
2022,138,2160,0.936111,0.187,1.493433e+07,9.314069e-02,2.6082,0,5,69,88,26,23
2023,137,2160,0.936574,0.186,1.497281e+07,9.907750e-01,2.5853,1,8,2,88,25,23
2024,136,2160,0.937037,0.18,1.499138e+07,2.369217e-01,2.5869,2,9,4,88,25,22
2025,135,2160,0.9375,0.182,1.518576e+07,1.071966e-01,2.5817,0,7,77,87,25,22
2026,134,2160,0.937963,0.184,1.519479e+07,2.155118e-02,2.603,0,2,77,86,25,22
2027,133,2160,0.938426,0.182,1.520437e+07,1.103451e-01,2.6404,0,8,92,85,25,22
2028,132,2160,0.938889,0.17,1.519260e+07,1.792344e-01,2.6027,0,4,113,84,25,22
2029,131,2160,0.939352,0.178,1.520532e+07,1.027182e-02,2.6335,0,2,113,83,25,22
2030,130,2160,0.939815,0.178,1.523366e+07,1.792604e-01,2.5824,0,8,94,82,25,22
2031,129,2160,0.940278,0.177,1.522066e+07,6.644232e-01,2.6431,0,5,175,81,25,22
2032,128,2160,0.940741,0.184,1.529812e+07,1.631979e+00,2.6031,1,9,2,81,24,22
2033,127,2160,0.941204,0.172,1.540424e+07,4.361523e-02,2.5865,0,3,81,80,24,22
2034,126,2160,0.941667,0.171,1.538539e+07,1.445792e-01,2.6135,2,6,4,80,24,21
2035,125,2160,0.94213,0.168,1.541535e+07,4.719489e-02,2.6607,0,3,47,79,24,21
2036,124,2160,0.942593,0.174,1.539170e+07,6.225406e-02,2.6226,0,3,60,78,24,21
2037,123,2160,0.943056,0.185,1.536329e+07,7.579451e-02,2.6282,0,3,58,77,24,21
2038,122,2160,0.943519,0.184,1.531668e+07,4.795257e-02,2.5926,0,4,58,76,24,21
2039,121,2160,0.943981,0.187,1.530208e+07,2.613498e-01,2.668,0,1,48,75,24,21
2040,120,2160,0.944444,0.184,1.531128e+07,1.148419e-01,2.6539,0,7,48,74,24,21
2041,119,2160,0.944907,0.185,1.534052e+07,5.730862e-02,2.5972,0,4,81,73,24,21
2042,118,2160,0.94537,0.181,1.533038e+07,1.386488e-02,2.5976,0,2,81,72,24,21
2043,117,2160,0.945833,0.181,1.534518e+07,1.807389e-01,2.5869,0,9,76,71,24,21
2044,116,2160,0.946296,0.183,1.537466e+07,4.415562e-01,2.5877,0,9,146,70,24,21
2045,115,2160,0.946759,0.172,1.546975e+07,1.902176e-01,2.6253,0,9,145,69,24,21
2046,114,2160,0.947222,0.172,1.555363e+07,5.841458e-01,2.5915,0,3,62,68,24,21
2047,113,2160,0.947685,0.183,1.575404e+07,2.145274e+00,2.5908,0,4,62,67,24,21
2048,112,2160,0.948148,0.168,1.548537e+07,2.982867e-01,2.6592,2,5,8,67,24,20
2049,111,2160,0.948611,0.172,1.557954e+07,1.578884e-01,2.5896,0,5,23,66,24,20
2050,110,2160,0.949074,0.17,1.552576e+07,1.222564e-01,2.5911,0,8,106,65,24,20
2051,109,2160,0.949537,0.164,1.546452e+07,2.724615e-01,2.5945,0,8,163,64,24,20
2052,108,2160,0.95,0.164,1.532317e+07,1.980915e+00,2.5884,1,1,1,64,23,20
2053,107,2160,0.950463,0.157,1.473160e+07,5.770984e-01,2.5805,1,5,9,64,22,20
2054,106,2160,0.950926,0.172,1.457810e+07,1.141628e-01,2.594,0,2,58,63,22,20
2055,105,2160,0.951389,0.169,1.462481e+07,1.396629e-01,2.6065,0,9,49,62,22,20
2056,104,2160,0.951852,0.17,1.465621e+07,1.498984e-01,2.5923,0,2,62,61,22,20
2057,103,2160,0.952315,0.177,1.470802e+07,2.174182e-01,2.6019,0,9,10,60,22,20
2058,102,2160,0.952778,0.162,1.476357e+07,2.324235e-01,2.5898,0,9,186,59,22,20
2059,101,2160,0.953241,0.146,1.484697e+07,8.864605e-02,2.5838,0,5,102,58,22,20
2060,100,2160,0.953704,0.15,1.488344e+07,9.594771e-02,2.5954,0,5,86,57,22,20
2061,99,2160,0.954167,0.152,1.488103e+07,1.038027e-01,2.5827,0,8,95,56,22,20
2062,98,2160,0.95463,0.157,1.492052e+07,4.055805e-01,2.5873,0,4,124,55,22,20
2063,97,2160,0.955093,0.164,1.494345e+07,8.500481e-02,2.5908,0,1,124,54,22,20
2064,96,2160,0.955556,0.163,1.496863e+07,2.232067e-01,2.5988,0,2,128,53,22,20
2065,95,2160,0.956019,0.156,1.509989e+07,1.104229e-01,2.6189,0,5,164,52,22,20
2066,94,2160,0.956481,0.157,1.515750e+07,1.590244e-01,2.5885,0,5,161,51,22,20
2067,93,2160,0.956944,0.147,1.525475e+07,1.413505e-01,2.5914,0,8,116,50,22,20
2068,92,2160,0.957407,0.143,1.529326e+07,5.018883e-01,2.5821,0,2,47,49,22,20
2069,91,2160,0.95787,0.153,1.543710e+07,6.218220e-02,2.5844,0,4,47,48,22,20
2070,90,2160,0.958333,0.151,1.542701e+07,1.633675e-01,2.5867,0,5,19,47,22,20
2071,89,2160,0.958796,0.145,1.551001e+07,2.086412e-01,2.6,0,9,176,46,22,20
2072,88,2160,0.959259,0.141,1.564044e+07,3.517012e-01,2.6119,0,4,137,45,22,20
2073,87,2160,0.959722,0.144,1.581699e+07,9.407270e-02,2.5929,0,2,137,44,22,20
2074,86,2160,0.960185,0.142,1.593624e+07,1.862064e-01,2.5943,0,5,143,43,22,20
2075,85,2160,0.960648,0.141,1.598915e+07,4.260141e-01,2.6277,0,9,117,42,22,20
2076,84,2160,0.961111,0.136,1.633783e+07,1.628877e-01,2.6069,0,4,142,41,22,20
2077,83,2160,0.961574,0.13,1.666961e+07,8.598846e-02,2.6188,0,2,142,40,22,20
2078,82,2160,0.962037,0.126,1.679102e+07,3.865191e-01,2.5878,1,7,7,40,21,20
2079,81,2160,0.9625,0.118,1.885949e+07,2.019202e+00,2.5974,2,0,2,40,21,19
2080,80,2160,0.962963,0.132,1.968226e+07,7.668334e-01,2.6158,2,9,6,40,21,18
2081,79,2160,0.963426,0.133,2.001225e+07,1.230697e-01,2.606,0,4,130,39,21,18
2082,78,2160,0.963889,0.132,2.010202e+07,1.783920e-01,2.6054,0,4,60,38,21,18
2083,77,2160,0.964352,0.13,2.020198e+07,2.076053e-01,2.599,0,8,130,37,21,18
2084,76,2160,0.964815,0.132,2.028994e+07,2.296817e-01,2.5926,0,5,38,36,21,18
2085,75,2160,0.965278,0.124,2.033090e+07,8.811666e-01,2.6027,0,3,174,35,21,18
2086,74,2160,0.965741,0.112,2.048527e+07,2.170393e-01,2.6195,0,4,174,34,21,18
2087,73,2160,0.966204,0.113,2.062013e+07,6.251003e-02,2.5967,0,2,174,33,21,18
2088,72,2160,0.966667,0.116,2.087534e+07,2.517314e-01,2.5968,0,5,160,32,21,18
2089,71,2160,0.96713,0.112,2.094608e+07,1.922774e-01,2.5899,0,9,48,31,21,18
2090,70,2160,0.967593,0.108,2.119201e+07,8.293851e-02,2.6556,0,2,60,30,21,18
2091,69,2160,0.968056,0.105,2.144158e+07,1.923947e-01,2.6346,0,8,23,29,21,18
2092,68,2160,0.968519,0.109,2.131004e+07,2.649041e-01,2.603,0,5,162,28,21,18
2093,67,2160,0.968981,0.123,2.144591e+07,3.099155e-01,2.6066,0,1,104,27,21,18
2094,66,2160,0.969444,0.119,2.158477e+07,3.126884e-02,2.6107,0,2,104,26,21,18
2095,65,2160,0.969907,0.118,2.173018e+07,3.174419e-01,2.593,0,5,39,25,21,18
2096,64,2160,0.97037,0.113,2.180877e+07,4.101977e-01,2.609,0,1,157,24,21,18
2097,63,2160,0.970833,0.12,2.198083e+07,2.784089e-02,2.6151,0,2,157,23,21,18
2098,62,2160,0.971296,0.121,2.216901e+07,5.900467e-01,2.5777,2,2,9,23,21,17
2099,61,2160,0.971759,0.118,2.417636e+07,1.744338e-01,2.59,1,9,4,23,20,17
2100,60,2160,0.972222,0.118,2.417636e+07,5.477083e-01,2.6416,0,2,130,22,20,17
2101,59,2160,0.972685,0.119,2.443073e+07,7.272742e-01,2.6061,0,5,90,21,20,17
2102,58,2160,0.973148,0.11,2.458797e+07,5.952586e-01,2.5956,0,1,105,20,20,17
2103,57,2160,0.973611,0.112,2.486729e+07,5.748315e-02,2.6108,0,2,105,19,20,17
2104,56,2160,0.974074,0.112,2.510479e+07,3.142681e+00,2.5855,1,1,2,19,19,17
2105,55,2160,0.974537,0.101,2.861621e+07,4.171932e-02,2.5878,2,6,1,19,19,16
2106,54,2160,0.975,0.101,2.861621e+07,1.377787e-01,2.6268,1,1,8,19,18,16
2107,53,2160,0.975463,0.101,2.861621e+07,2.190454e-01,2.6288,2,0,3,19,18,15
2108,52,2160,0.975926,0.097,2.931677e+07,2.952248e-01,2.5979,2,6,5,19,18,14
2109,51,2160,0.976389,0.1,2.966040e+07,5.507318e-01,2.6212,2,8,2,19,18,13
2110,50,2160,0.976852,0.096,3.122485e+07,8.739628e-01,2.6395,0,5,68,18,18,13
2111,49,2160,0.977315,0.093,3.007697e+07,3.179501e+00,2.6149,2,7,6,18,18,12
2112,48,2160,0.977778,0.083,3.386234e+07,1.631538e+00,2.6367,0,5,82,17,18,12
2113,47,2160,0.978241,0.083,3.803141e+07,9.870247e-02,2.5905,0,2,82,16,18,12
2114,46,2160,0.978704,0.085,3.903348e+07,7.269312e-01,2.618,0,1,49,15,18,12
2115,45,2160,0.979167,0.156,5.865440e+07,8.856909e-01,2.6153,1,8,9,15,17,12
2116,44,2160,0.97963,0.16,5.804432e+07,1.310026e+00,2.6475,1,6,5,15,16,12
2117,43,2160,0.980093,0.157,7.144476e+07,2.237879e-01,2.6184,2,5,3,15,16,11
2118,42,2160,0.980556,0.155,7.313870e+07,3.741612e-01,2.6374,2,7,3,15,16,10
2119,41,2160,0.981019,0.154,7.983973e+07,1.708291e+00,2.6181,0,2,63,14,16,10
2120,40,2160,0.981481,0.173,8.384677e+07,8.157866e-01,2.581,1,6,7,14,15,10
2121,39,2160,0.981944,0.123,1.791046e+08,1.432569e+00,2.5931,0,7,49,13,15,10
2122,38,2160,0.982407,0.123,1.791046e+08,1.324881e+00,2.6414,2,9,8,13,15,9
2123,37,2160,0.98287,0.123,1.856471e+08,4.553769e-01,2.5923,1,8,8,13,14,9
2124,36,2160,0.983333,0.123,1.856471e+08,2.196338e+00,2.6186,0,8,80,12,14,9
2125,35,2160,0.983796,0.123,1.856471e+08,2.709498e+00,2.5954,0,2,118,11,14,9
2126,34,2160,0.984259,0.133,1.659419e+08,2.184321e+00,2.6049,2,9,2,11,14,8
2127,33,2160,0.984722,0.129,1.659140e+08,2.095026e-01,2.5976,2,9,3,11,14,7
2128,32,2160,0.985185,0.131,1.696845e+08,2.166484e+00,2.6038,2,3,7,11,14,6
2129,31,2160,0.985648,0.138,1.813374e+08,9.650711e-01,2.5889,1,6,9,11,13,6
2130,30,2160,0.986111,0.145,1.727128e+08,2.323957e-01,2.5935,0,4,63,10,13,6
2131,29,2160,0.986574,0.152,1.750803e+08,1.395561e+00,2.6627,0,1,118,9,13,6
2132,28,2160,0.987037,0.135,1.806140e+08,1.890480e+00,2.5998,1,6,1,9,12,6
2133,27,2160,0.9875,0.153,1.544401e+08,1.295619e+00,2.6129,1,6,2,9,11,6
2134,26,2160,0.987963,0.134,1.695157e+08,3.472588e-01,2.5989,1,6,3,9,10,6
2135,25,2160,0.988426,0.134,1.695139e+08,7.392381e-01,2.6177,0,3,80,8,10,6
2136,24,2160,0.988889,0.134,1.695139e+08,6.761642e-01,2.5908,2,4,6,8,10,5
2137,23,2160,0.989352,0.134,1.695145e+08,1.381305e+00,2.6123,0,2,91,7,10,5
2138,22,2160,0.989815,0.121,1.728674e+08,2.129625e+00,2.6824,1,4,1,7,9,5
2139,21,2160,0.990278,0.121,2.610178e+08,2.079719e+00,2.5966,2,1,4,7,9,4
2140,20,2160,0.990741,0.121,2.610185e+08,2.190595e+00,2.6066,0,5,54,6,9,4
2141,19,2160,0.991204,0.123,3.909783e+08,2.331119e-01,2.6008,1,3,5,6,8,4
2142,18,2160,0.991667,0.123,3.909803e+08,1.179395e+00,2.6368,0,9,63,5,8,4
2143,17,2160,0.99213,0.075,4.531093e+08,1.859596e-01,2.5903,1,7,9,5,7,4
2144,16,2160,0.992593,0.075,4.531105e+08,7.215815e-04,2.6064,1,3,6,5,6,4
2145,15,2160,0.993056,0.075,4.530873e+08,2.041491e-02,2.5949,0,6,27,4,6,4
2146,14,2160,0.993519,0.075,4.530873e+08,1.366918e-02,2.5819,1,3,0,4,5,4
2147,13,2160,0.993981,0.073,4.543204e+08,5.818071e-02,2.5925,0,0,133,3,5,4
2148,12,2160,0.994444,0.073,4.543204e+08,6.016246e-02,2.6257,1,7,1,3,4,4
2149,11,2160,0.994907,0.065,1.311344e+08,1.660329e+00,2.5892,0,1,91,2,4,4
2150,10,2160,0.99537,0.065,1.311344e+08,7.039341e-02,2.6011,1,2,2,2,3,4
2151,9,2160,0.995833,0.11,7.765592e+07,2.897709e+00,2.6111,0,2,80,1,3,4
2152,8,2160,0.996296,0.11,7.765592e+07,8.904525e-02,2.5974,1,7,4,1,2,4
2153,7,2160,0.996759,0.065,5.578443e+07,2.873974e+03,2.5895,2,4,3,1,2,3
2154,6,2160,0.997222,0.11,3.022781e+08,6.748489e-01,2.5844,1,3,4,1,1,3
2155,5,2160,0.997685,0.11,3.022781e+08,8.390997e+00,2.5999,2,3,2,1,1,2
2156,4,2160,0.998148,0.11,3.022819e+08,2.878100e+03,2.5866,2,4,7,1,1,1
2157,3,2160,0.998611,0.087,1.082801e+08,7.728171e-01,2.6391,0,4,80,0,1,1
2158,2,2160,0.999074,0.087,5.355304e+07,7.778572e-01,2.5917,1,5,4,0,0,1
2159,1,2160,0.999537,0.087,5.355304e+07,1.102309e+00,2.6255,2,1,5,0,0,0
