epoch,train_acc,test_acc,train_loss,epoch_time_s
493,0.8882,0.881,0.039137,0.003
494,0.8897,0.876,0.038791,0.003
495,0.8908,0.876,0.038678,0.003
496,0.886,0.877,0.039296,0.003
497,0.891,0.88,0.039037,0.003
498,0.8915,0.88,0.038972,0.003
499,0.8897,0.876,0.038926,0.003
500,0.8936,0.877,0.038357,0.003
501,0.8916,0.875,0.038544,0.003
502,0.8902,0.88,0.038813,0.003
503,0.8924,0.881,0.038462,0.003
504,0.8922,0.881,0.038345,0.003
505,0.8879,0.873,0.038856,0.003
506,0.8919,0.878,0.038375,0.003
507,0.8931,0.882,0.038128,0.003
508,0.8935,0.878,0.038123,0.003
509,0.8911,0.881,0.038302,0.003
510,0.8925,0.882,0.038181,0.003
511,0.8897,0.881,0.038686,0.003
512,0.8927,0.883,0.038096,0.003
513,0.8924,0.881,0.038164,0.003
514,0.8937,0.885,0.038076,0.003
515,0.8887,0.874,0.038604,0.003
516,0.8907,0.883,0.038308,0.003
517,0.8925,0.882,0.037989,0.003
518,0.8919,0.884,0.037948,0.003
519,0.89,0.883,0.03847,0.003
520,0.8919,0.884,0.037918,0.003
521,0.8911,0.881,0.038013,0.003
522,0.8912,0.88,0.038099,0.003
523,0.8926,0.882,0.037774,0.003
524,0.8919,0.887,0.037967,0.003
525,0.8931,0.882,0.037773,0.003
526,0.8929,0.886,0.037851,0.003
527,0.8872,0.877,0.038523,0.003
528,0.8897,0.88,0.0381,0.003
529,0.8933,0.888,0.037724,0.003
530,0.8926,0.883,0.037524,0.003
531,0.8886,0.884,0.038191,0.003
532,0.891,0.885,0.037855,0.003
533,0.8894,0.88,0.037748,0.003
534,0.8903,0.886,0.037796,0.003
535,0.8903,0.879,0.037887,0.003
536,0.8924,0.884,0.037523,0.003
537,0.8923,0.882,0.037461,0.003
538,0.8933,0.883,0.03731,0.003
539,0.8927,0.885,0.038123,0.003
540,0.8919,0.886,0.037934,0.003
541,0.8932,0.883,0.037321,0.004
542,0.8897,0.887,0.037821,0.004
543,0.8933,0.886,0.037667,0.003
544,0.8918,0.88,0.037477,0.003
545,0.8929,0.885,0.037804,0.003
546,0.8933,0.889,0.037538,0.003
547,0.892,0.881,0.03732,0.003
548,0.8894,0.88,0.037822,0.003
549,0.8887,0.869,0.037871,0.003
550,0.8937,0.888,0.037072,0.003
551,0.893,0.884,0.037161,0.003
552,0.8904,0.886,0.037962,0.003
553,0.8926,0.881,0.037303,0.003
554,0.8921,0.889,0.037543,0.004
555,0.8929,0.888,0.037435,0.004
556,0.8931,0.887,0.03712,0.004
557,0.8937,0.886,0.037769,0.003
558,0.8901,0.882,0.037971,0.003
559,0.8916,0.883,0.037743,0.003
560,0.893,0.886,0.036913,0.003
561,0.8932,0.888,0.037079,0.003
562,0.8944,0.886,0.036728,0.003
563,0.8908,0.888,0.037185,0.003
564,0.892,0.879,0.037112,0.003
565,0.8939,0.886,0.036858,0.003
566,0.8941,0.882,0.036886,0.003
567,0.8947,0.886,0.036683,0.003
568,0.8905,0.883,0.037511,0.003
569,0.8963,0.889,0.036645,0.003
570,0.8961,0.885,0.036786,0.003
571,0.8937,0.881,0.036841,0.003
572,0.8916,0.88,0.037401,0.003
573,0.896,0.891,0.036491,0.003
574,0.8942,0.891,0.036879,0.004
575,0.8972,0.888,0.036536,0.003
576,0.8954,0.886,0.036668,0.003
577,0.894,0.888,0.036929,0.003
578,0.8927,0.891,0.037533,0.003
579,0.8957,0.882,0.036666,0.003
580,0.8912,0.885,0.036902,0.003
581,0.8901,0.879,0.03718,0.003
582,0.8956,0.888,0.03642,0.003
583,0.8964,0.886,0.036472,0.003
584,0.8941,0.891,0.036295,0.004
585,0.8945,0.889,0.03656,0.004
586,0.8939,0.889,0.036402,0.003
587,0.8927,0.889,0.036653,0.003
588,0.8917,0.881,0.036792,0.003
589,0.8929,0.882,0.036603,0.003
590,0.8958,0.89,0.036254,0.003
591,0.8935,0.883,0.037003,0.003
592,0.8937,0.885,0.03669,0.003
593,0.896,0.887,0.036093,0.003
594,0.8946,0.886,0.036505,0.003
595,0.8951,0.884,0.036084,0.003
596,0.8951,0.883,0.036373,0.003
597,0.8968,0.891,0.03592,0.003
598,0.8953,0.889,0.036074,0.003
599,0.8956,0.887,0.036061,0.003
600,0.8935,0.884,0.036357,0.003
601,0.8965,0.885,0.036239,0.003
602,0.8957,0.887,0.036083,0.003
603,0.8951,0.884,0.035951,0.003
604,0.8915,0.874,0.036488,0.003
605,0.8958,0.888,0.036178,0.003
606,0.8967,0.889,0.036328,0.003
607,0.8938,0.879,0.036294,0.003
608,0.8978,0.885,0.035963,0.003
609,0.8951,0.884,0.036103,0.003
610,0.8982,0.886,0.035493,0.003
611,0.8972,0.888,0.035732,0.003
612,0.8969,0.891,0.035763,0.003
613,0.8967,0.894,0.035906,0.003
614,0.8984,0.888,0.035626,0.003
